pair,target
1_____B_4_2_303_314_316_3600_0001.tif,1
5_____B_4_2_303_314_316_10402_0001.tif,0
6_____B_4_2_303_314_316_8047_0001.tif,0
4_____B_4_2_303_314_316_3696_0001.tif,0
5_____B_4_2_303_314_316_11683_0001.tif,0
5_____B_4_2_303_314_316_11201_0001.tif,0
1_____B_4_2_303_314_316_13032_0001.tif,1
1_____B_4_2_303_314_316_1833_0001.tif,1
2_____B_4_2_303_314_316_2101_0001.tif,0
1_____B_4_2_303_314_316_2114_0001.tif,1
1_____B_4_2_303_314_316_15040_0001.tif,1
1_____B_4_2_303_314_316_447_0001.tif,1
6_____B_4_2_303_314_316_6442_0001.tif,0
5_____B_4_2_303_314_316_6535_0001.tif,0
4_____B_4_2_303_314_316_10765_0001.tif,0
1_____B_4_2_303_314_316_4550_0001.tif,1
1_____B_4_2_303_314_316_1674_0001.tif,1
2_____B_4_2_303_314_316_9441_0001.tif,0
1_____B_4_2_303_314_316_16142_0001.tif,1
4_____B_4_2_303_314_316_6379_0001.tif,0
1_____B_4_2_303_314_316_1328_0001.tif,1
1_____B_4_2_303_314_316_14681_0001.tif,1
4_____B_4_2_303_314_316_5585_0001.tif,0
1_____B_4_2_303_314_316_13026_0001.tif,1
1_____B_4_2_303_314_316_1205_0001.tif,1
1_____B_4_2_303_314_316_12998_0001.tif,1
1_____B_4_2_303_314_316_16344_0001.tif,1
1_____B_4_2_303_314_316_279_0001.tif,1
1_____B_4_2_303_314_316_1740_0001.tif,1
1_____B_4_2_303_314_316_1437_0001.tif,1
1_____B_4_2_303_314_316_1416_0001.tif,1
5_____B_4_2_303_314_316_8668_0001.tif,0
2_____B_4_2_303_314_316_14983_0001.tif,0
4_____B_4_2_303_314_316_11553_0001.tif,0
1_____B_4_2_303_314_316_13204_0001.tif,1
2_____B_4_2_303_314_316_16387_0001.tif,0
5_____B_4_2_303_314_316_4068_0001.tif,0
4_____B_4_2_303_314_316_15700_0001.tif,0
1_____B_4_2_303_314_316_2358_0001.tif,1
2_____B_4_2_303_314_316_14674_0001.tif,0
1_____B_4_2_303_314_316_285_0001.tif,1
2_____B_4_2_303_314_316_16233_0001.tif,0
2_____B_4_2_303_314_316_781_0001.tif,0
1_____B_4_2_303_314_316_4638_0001.tif,1
1_____B_4_2_303_314_316_12111_0001.tif,1
4_____B_4_2_303_314_316_526_0001.tif,0
1_____B_4_2_303_314_316_14271_0001.tif,1
5_____B_4_2_303_314_316_10502_0001.tif,0
2_____B_4_2_303_314_316_11498_0001.tif,0
2_____B_4_2_303_314_316_230_0001.tif,0
1_____B_4_2_303_314_316_16325_0001.tif,1
5_____B_4_2_303_314_316_9314_0001.tif,0
2_____B_4_2_303_314_316_14230_0001.tif,0
6_____B_4_2_303_314_316_11732_0001.tif,0
2_____B_4_2_303_314_316_15879_0001.tif,0
3_____B_4_2_303_314_316_3537_0001.tif,0
1_____B_4_2_303_314_316_4489_0001.tif,1
3_____B_4_2_303_314_316_3751_0001.tif,0
1_____B_4_2_303_314_316_16245_0001.tif,1
4_____B_4_2_303_314_316_8799_0001.tif,0
4_____B_4_2_303_314_316_2552_0001.tif,0
4_____B_4_2_303_314_316_9251_0001.tif,0
5_____B_4_2_303_314_316_10503_0001.tif,0
1_____B_4_2_303_314_316_2623_0001.tif,1
1_____B_4_2_303_314_316_1337_0001.tif,1
3_____B_4_2_303_314_316_5510_0001.tif,0
1_____B_4_2_303_314_316_1326_0001.tif,1
5_____B_4_2_303_314_316_6411_0001.tif,0
1_____B_4_2_303_314_316_14119_0001.tif,1
4_____B_4_2_303_314_316_8473_0001.tif,0
3_____B_4_2_303_314_316_713_0001.tif,0
1_____B_4_2_303_314_316_13629_0001.tif,1
1_____B_4_2_303_314_316_271_0001.tif,1
1_____B_4_2_303_314_316_13730_0001.tif,1
1_____B_4_2_303_314_316_4561_0001.tif,1
1_____B_4_2_303_314_316_14775_0001.tif,1
4_____B_4_2_303_314_316_8826_0001.tif,0
1_____B_4_2_303_314_316_3269_0001.tif,1
2_____B_4_2_303_314_316_5959_0001.tif,0
3_____B_4_2_303_314_316_9460_0001.tif,0
1_____B_4_2_303_314_316_13454_0001.tif,1
1_____B_4_2_303_314_316_12253_0001.tif,1
5_____B_4_2_303_314_316_11479_0001.tif,0
1_____B_4_2_303_314_316_14833_0001.tif,1
1_____B_4_2_303_314_316_1198_0001.tif,1
5_____B_4_2_303_314_316_7969_0001.tif,0
2_____B_4_2_303_314_316_15783_0001.tif,0
1_____B_4_2_303_314_316_15541_0001.tif,1
5_____B_4_2_303_314_316_9246_0001.tif,0
1_____B_4_2_303_314_316_1477_0001.tif,1
5_____B_4_2_303_314_316_8726_0001.tif,0
2_____B_4_2_303_314_316_1668_0001.tif,0
1_____B_4_2_303_314_316_12305_0001.tif,1
2_____B_4_2_303_314_316_14953_0001.tif,0
1_____B_4_2_303_314_316_4528_0001.tif,1
4_____B_4_2_303_314_316_11411_0001.tif,0
1_____B_4_2_303_314_316_1605_0001.tif,1
1_____B_4_2_303_314_316_69_0001.tif,1
4_____B_4_2_303_314_316_10725_0001.tif,0
1_____B_4_2_303_314_316_12036_0001.tif,1
1_____B_4_2_303_314_316_16258_0001.tif,1
4_____B_4_2_303_314_316_3055_0001.tif,0
5_____B_4_2_303_314_316_8457_0001.tif,0
1_____B_4_2_303_314_316_3384_0001.tif,1
4_____B_4_2_303_314_316_8114_0001.tif,0
5_____B_4_2_303_314_316_10477_0001.tif,0
1_____B_4_2_303_314_316_13625_0001.tif,1
2_____B_4_2_303_314_316_678_0001.tif,0
2_____B_4_2_303_314_316_15871_0001.tif,0
1_____B_4_2_303_314_316_2747_0001.tif,1
1_____B_4_2_303_314_316_14390_0001.tif,1
1_____B_4_2_303_314_316_15408_0001.tif,1
1_____B_4_2_303_314_316_2118_0001.tif,1
1_____B_4_2_303_314_316_12981_0001.tif,1
1_____B_4_2_303_314_316_14307_0001.tif,1
1_____B_4_2_303_314_316_4465_0001.tif,1
3_____B_4_2_303_314_316_11579_0001.tif,0
1_____B_4_2_303_314_316_1084_0001.tif,1
4_____B_4_2_303_314_316_11839_0001.tif,0
4_____B_4_2_303_314_316_8718_0001.tif,0
4_____B_4_2_303_314_316_6485_0001.tif,0
4_____B_4_2_303_314_316_5494_0001.tif,0
1_____B_4_2_303_314_316_32_0001.tif,1
1_____B_4_2_303_314_316_4715_0001.tif,1
1_____B_4_2_303_314_316_15492_0001.tif,1
1_____B_4_2_303_314_316_12015_0001.tif,1
1_____B_4_2_303_314_316_3216_0001.tif,1
1_____B_4_2_303_314_316_4287_0001.tif,1
2_____B_4_2_303_314_316_14954_0001.tif,0
1_____B_4_2_303_314_316_721_0001.tif,1
1_____B_4_2_303_314_316_896_0001.tif,1
1_____B_4_2_303_314_316_4714_0001.tif,1
5_____B_4_2_303_314_316_10638_0001.tif,0
5_____B_4_2_303_314_316_11658_0001.tif,0
4_____B_4_2_303_314_316_7916_0001.tif,0
5_____B_4_2_303_314_316_8100_0001.tif,0
1_____B_4_2_303_314_316_12223_0001.tif,1
1_____B_4_2_303_314_316_13243_0001.tif,1
2_____B_4_2_303_314_316_1784_0001.tif,0
7_____B_4_2_303_314_316_290_0001.tif,0
1_____B_4_2_303_314_316_4509_0001.tif,1
1_____B_4_2_303_314_316_1779_0001.tif,1
5_____B_4_2_303_314_316_7843_0001.tif,0
2_____B_4_2_303_314_316_15975_0001.tif,0
5_____B_4_2_303_314_316_10568_0001.tif,0
1_____B_4_2_303_314_316_953_0001.tif,1
2_____B_4_2_303_314_316_1863_0001.tif,0
2_____B_4_2_303_314_316_14357_0001.tif,0
1_____B_4_2_303_314_316_15014_0001.tif,1
1_____B_4_2_303_314_316_1353_0001.tif,1
4_____B_4_2_303_314_316_8380_0001.tif,0
1_____B_4_2_303_314_316_14789_0001.tif,1
5_____B_4_2_303_314_316_5514_0001.tif,0
5_____B_4_2_303_314_316_7979_0001.tif,0
4_____B_4_2_303_314_316_8736_0001.tif,0
1_____B_4_2_303_314_316_100_0001.tif,1
4_____B_4_2_303_314_316_11150_0001.tif,0
1_____B_4_2_303_314_316_3296_0001.tif,1
1_____B_4_2_303_314_316_15008_0001.tif,1
1_____B_4_2_303_314_316_1606_0001.tif,1
4_____B_4_2_303_314_316_569_0001.tif,0
1_____B_4_2_303_314_316_4429_0001.tif,1
1_____B_4_2_303_314_316_1746_0001.tif,1
1_____B_4_2_303_314_316_2031_0001.tif,1
1_____B_4_2_303_314_316_15611_0001.tif,1
1_____B_4_2_303_314_316_4613_0001.tif,1
1_____B_4_2_303_314_316_14375_0001.tif,1
1_____B_4_2_303_314_316_2327_0001.tif,1
1_____B_4_2_303_314_316_1090_0001.tif,1
5_____B_4_2_303_314_316_8209_0001.tif,0
1_____B_4_2_303_314_316_13078_0001.tif,1
1_____B_4_2_303_314_316_16199_0001.tif,1
3_____B_4_2_303_314_316_8471_0001.tif,0
1_____B_4_2_303_314_316_13567_0001.tif,1
1_____B_4_2_303_314_316_13142_0001.tif,1
3_____B_4_2_303_314_316_2134_0001.tif,0
1_____B_4_2_303_314_316_4087_0001.tif,1
1_____B_4_2_303_314_316_14239_0001.tif,1
5_____B_4_2_303_314_316_5579_0001.tif,0
1_____B_4_2_303_314_316_13199_0001.tif,1
1_____B_4_2_303_314_316_14391_0001.tif,1
4_____B_4_2_303_314_316_8149_0001.tif,0
5_____B_4_2_303_314_316_5745_0001.tif,0
1_____B_4_2_303_314_316_13717_0001.tif,1
2_____B_4_2_303_314_316_15680_0001.tif,0
4_____B_4_2_303_314_316_11097_0001.tif,0
4_____B_4_2_303_314_316_9418_0001.tif,0
1_____B_4_2_303_314_316_16282_0001.tif,1
1_____B_4_2_303_314_316_13453_0001.tif,1
1_____B_4_2_303_314_316_1530_0001.tif,1
4_____B_4_2_303_314_316_5614_0001.tif,0
3_____B_4_2_303_314_316_2856_0001.tif,0
2_____B_4_2_303_314_316_15207_0001.tif,0
1_____B_4_2_303_314_316_13009_0001.tif,1
1_____B_4_2_303_314_316_11984_0001.tif,1
3_____B_4_2_303_314_316_10444_0001.tif,0
1_____B_4_2_303_314_316_402_0001.tif,1
1_____B_4_2_303_314_316_967_0001.tif,1
1_____B_4_2_303_314_316_13464_0001.tif,1
2_____B_4_2_303_314_316_15872_0001.tif,0
1_____B_4_2_303_314_316_12233_0001.tif,1
4_____B_4_2_303_314_316_8478_0001.tif,0
6_____B_4_2_303_314_316_6412_0001.tif,0
5_____B_4_2_303_314_316_6446_0001.tif,0
1_____B_4_2_303_314_316_479_0001.tif,1
4_____B_4_2_303_314_316_5562_0001.tif,0
6_____B_4_2_303_314_316_9499_0001.tif,0
5_____B_4_2_303_314_316_7959_0001.tif,0
1_____B_4_2_303_314_316_15565_0001.tif,1
4_____B_4_2_303_314_316_8840_0001.tif,0
4_____B_4_2_303_314_316_8554_0001.tif,0
1_____B_4_2_303_314_316_12197_0001.tif,1
1_____B_4_2_303_314_316_1146_0001.tif,1
2_____B_4_2_303_314_316_16064_0001.tif,0
1_____B_4_2_303_314_316_13772_0001.tif,1
1_____B_4_2_303_314_316_14019_0001.tif,1
1_____B_4_2_303_314_316_11999_0001.tif,1
4_____B_4_2_303_314_316_327_0001.tif,0
3_____B_4_2_303_314_316_975_0001.tif,0
4_____B_4_2_303_314_316_5308_0001.tif,0
2_____B_4_2_303_314_316_2416_0001.tif,0
1_____B_4_2_303_314_316_1268_0001.tif,1
1_____B_4_2_303_314_316_4156_0001.tif,1
1_____B_4_2_303_314_316_1524_0001.tif,1
1_____B_4_2_303_314_316_14132_0001.tif,1
4_____B_4_2_303_314_316_8782_0001.tif,0
4_____B_4_2_303_314_316_5609_0001.tif,0
4_____B_4_2_303_314_316_11306_0001.tif,0
1_____B_4_2_303_314_316_14163_0001.tif,1
1_____B_4_2_303_314_316_12923_0001.tif,1
1_____B_4_2_303_314_316_4756_0001.tif,1
1_____B_4_2_303_314_316_2016_0001.tif,1
2_____B_4_2_303_314_316_1670_0001.tif,0
5_____B_4_2_303_314_316_6246_0001.tif,0
1_____B_4_2_303_314_316_2403_0001.tif,1
5_____B_4_2_303_314_316_10542_0001.tif,0
1_____B_4_2_303_314_316_13366_0001.tif,1
1_____B_4_2_303_314_316_182_0001.tif,1
4_____B_4_2_303_314_316_10877_0001.tif,0
2_____B_4_2_303_314_316_15604_0001.tif,0
1_____B_4_2_303_314_316_16263_0001.tif,1
2_____B_4_2_303_314_316_15767_0001.tif,0
5_____B_4_2_303_314_316_8672_0001.tif,0
7_____B_4_2_303_314_316_7960_0001.tif,0
1_____B_4_2_303_314_316_1207_0001.tif,1
4_____B_4_2_303_314_316_8506_0001.tif,0
5_____B_4_2_303_314_316_6616_0001.tif,0
4_____B_4_2_303_314_316_6173_0001.tif,0
1_____B_4_2_303_314_316_14020_0001.tif,1
1_____B_4_2_303_314_316_2763_0001.tif,1
5_____B_4_2_303_314_316_6513_0001.tif,0
5_____B_4_2_303_314_316_10615_0001.tif,0
1_____B_4_2_303_314_316_4437_0001.tif,1
1_____B_4_2_303_314_316_1449_0001.tif,1
1_____B_4_2_303_314_316_15881_0001.tif,1
1_____B_4_2_303_314_316_12005_0001.tif,1
1_____B_4_2_303_314_316_636_0001.tif,1
1_____B_4_2_303_314_316_12398_0001.tif,1
4_____B_4_2_303_314_316_1374_0001.tif,0
2_____B_4_2_303_314_316_6243_0001.tif,0
5_____B_4_2_303_314_316_11649_0001.tif,0
1_____B_4_2_303_314_316_13713_0001.tif,1
4_____B_4_2_303_314_316_1367_0001.tif,0
4_____B_4_2_303_314_316_419_0001.tif,0
4_____B_4_2_303_314_316_5331_0001.tif,0
1_____B_4_2_303_314_316_14766_0001.tif,1
1_____B_4_2_303_314_316_3667_0001.tif,1
2_____B_4_2_303_314_316_54_0001.tif,0
1_____B_4_2_303_314_316_15358_0001.tif,1
5_____B_4_2_303_314_316_5887_0001.tif,0
5_____B_4_2_303_314_316_9250_0001.tif,0
1_____B_4_2_303_314_316_14310_0001.tif,1
1_____B_4_2_303_314_316_269_0001.tif,1
1_____B_4_2_303_314_316_13552_0001.tif,1
4_____B_4_2_303_314_316_576_0001.tif,0
4_____B_4_2_303_314_316_471_0001.tif,0
1_____B_4_2_303_314_316_16_0001.tif,1
1_____B_4_2_303_314_316_12309_0001.tif,1
5_____B_4_2_303_314_316_5385_0001.tif,0
4_____B_4_2_303_314_316_11179_0001.tif,0
1_____B_4_2_303_314_316_4412_0001.tif,1
4_____B_4_2_303_314_316_9292_0001.tif,0
5_____B_4_2_303_314_316_6291_0001.tif,0
1_____B_4_2_303_314_316_14988_0001.tif,1
4_____B_4_2_303_314_316_9414_0001.tif,0
2_____B_4_2_303_314_316_9397_0001.tif,0
1_____B_4_2_303_314_316_16355_0001.tif,1
4_____B_4_2_303_314_316_11096_0001.tif,0
1_____B_4_2_303_314_316_14377_0001.tif,1
4_____B_4_2_303_314_316_3112_0001.tif,0
4_____B_4_2_303_314_316_695_0001.tif,0
1_____B_4_2_303_314_316_2070_0001.tif,1
3_____B_4_2_303_314_316_15074_0001.tif,0
1_____B_4_2_303_314_316_2292_0001.tif,1
1_____B_4_2_303_314_316_13200_0001.tif,1
1_____B_4_2_303_314_316_14104_0001.tif,1
1_____B_4_2_303_314_316_2075_0001.tif,1
1_____B_4_2_303_314_316_14131_0001.tif,1
1_____B_4_2_303_314_316_14686_0001.tif,1
2_____B_4_2_303_314_316_6229_0001.tif,0
1_____B_4_2_303_314_316_1400_0001.tif,1
2_____B_4_2_303_314_316_6273_0001.tif,0
1_____B_4_2_303_314_316_3179_0001.tif,1
1_____B_4_2_303_314_316_4772_0001.tif,1
1_____B_4_2_303_314_316_144_0001.tif,1
1_____B_4_2_303_314_316_1389_0001.tif,1
2_____B_4_2_303_314_316_2687_0001.tif,0
1_____B_4_2_303_314_316_2269_0001.tif,1
1_____B_4_2_303_314_316_1363_0001.tif,1
1_____B_4_2_303_314_316_174_0001.tif,1
1_____B_4_2_303_314_316_4071_0001.tif,1
1_____B_4_2_303_314_316_13146_0001.tif,1
1_____B_4_2_303_314_316_4615_0001.tif,1
1_____B_4_2_303_314_316_14606_0001.tif,1
1_____B_4_2_303_314_316_12384_0001.tif,1
4_____B_4_2_303_314_316_8283_0001.tif,0
6_____B_4_2_303_314_316_8699_0001.tif,0
1_____B_4_2_303_314_316_1651_0001.tif,1
4_____B_4_2_303_314_316_5732_0001.tif,0
1_____B_4_2_303_314_316_13058_0001.tif,1
1_____B_4_2_303_314_316_4419_0001.tif,1
4_____B_4_2_303_314_316_11078_0001.tif,0
1_____B_4_2_303_314_316_4531_0001.tif,1
5_____B_4_2_303_314_316_8429_0001.tif,0
4_____B_4_2_303_314_316_11313_0001.tif,0
5_____B_4_2_303_314_316_2872_0001.tif,0
4_____B_4_2_303_314_316_8742_0001.tif,0
1_____B_4_2_303_314_316_12796_0001.tif,1
1_____B_4_2_303_314_316_4570_0001.tif,1
4_____B_4_2_303_314_316_3718_0001.tif,0
1_____B_4_2_303_314_316_13061_0001.tif,1
4_____B_4_2_303_314_316_8242_0001.tif,0
1_____B_4_2_303_314_316_4333_0001.tif,1
5_____B_4_2_303_314_316_9044_0001.tif,0
4_____B_4_2_303_314_316_3030_0001.tif,0
1_____B_4_2_303_314_316_1124_0001.tif,1
1_____B_4_2_303_314_316_13019_0001.tif,1
3_____B_4_2_303_314_316_1046_0001.tif,0
1_____B_4_2_303_314_316_1479_0001.tif,1
1_____B_4_2_303_314_316_1955_0001.tif,1
5_____B_4_2_303_314_316_10919_0001.tif,0
1_____B_4_2_303_314_316_89_0001.tif,1
1_____B_4_2_303_314_316_264_0001.tif,1
1_____B_4_2_303_314_316_13141_0001.tif,1
1_____B_4_2_303_314_316_14756_0001.tif,1
5_____B_4_2_303_314_316_5874_0001.tif,0
4_____B_4_2_303_314_316_11084_0001.tif,0
1_____B_4_2_303_314_316_13107_0001.tif,1
4_____B_4_2_303_314_316_459_0001.tif,0
1_____B_4_2_303_314_316_4730_0001.tif,1
4_____B_4_2_303_314_316_8368_0001.tif,0
2_____B_4_2_303_314_316_11415_0001.tif,0
5_____B_4_2_303_314_316_8103_0001.tif,0
1_____B_4_2_303_314_316_4308_0001.tif,1
1_____B_4_2_303_314_316_13164_0001.tif,1
2_____B_4_2_303_314_316_952_0001.tif,0
1_____B_4_2_303_314_316_14151_0001.tif,1
2_____B_4_2_303_314_316_15248_0001.tif,0
3_____B_4_2_303_314_316_14001_0001.tif,0
1_____B_4_2_303_314_316_12349_0001.tif,1
4_____B_4_2_303_314_316_11116_0001.tif,0
6_____B_4_2_303_314_316_8618_0001.tif,0
5_____B_4_2_303_314_316_13854_0001.tif,0
4_____B_4_2_303_314_316_11778_0001.tif,0
2_____B_4_2_303_314_316_15878_0001.tif,0
5_____B_4_2_303_314_316_8049_0001.tif,0
1_____B_4_2_303_314_316_14930_0001.tif,1
1_____B_4_2_303_314_316_13173_0001.tif,1
1_____B_4_2_303_314_316_13384_0001.tif,1
3_____B_4_2_303_314_316_13988_0001.tif,0
5_____B_4_2_303_314_316_9078_0001.tif,0
1_____B_4_2_303_314_316_15019_0001.tif,1
4_____B_4_2_303_314_316_10878_0001.tif,0
5_____B_4_2_303_314_316_8946_0001.tif,0
4_____B_4_2_303_314_316_10909_0001.tif,0
1_____B_4_2_303_314_316_244_0001.tif,1
5_____B_4_2_303_314_316_8691_0001.tif,0
5_____B_4_2_303_314_316_10999_0001.tif,0
5_____B_4_2_303_314_316_11786_0001.tif,0
4_____B_4_2_303_314_316_8853_0001.tif,0
4_____B_4_2_303_314_316_8563_0001.tif,0
4_____B_4_2_303_314_316_5427_0001.tif,0
1_____B_4_2_303_314_316_913_0001.tif,1
1_____B_4_2_303_314_316_193_0001.tif,1
1_____B_4_2_303_314_316_4396_0001.tif,1
2_____B_4_2_303_314_316_6464_0001.tif,0
1_____B_4_2_303_314_316_12033_0001.tif,1
2_____B_4_2_303_314_316_9399_0001.tif,0
2_____B_4_2_303_314_316_14724_0001.tif,0
1_____B_4_2_303_314_316_13000_0001.tif,1
1_____B_4_2_303_314_316_398_0001.tif,1
1_____B_4_2_303_314_316_1929_0001.tif,1
1_____B_4_2_303_314_316_15128_0001.tif,1
1_____B_4_2_303_314_316_2637_0001.tif,1
2_____B_4_2_303_314_316_9457_0001.tif,0
1_____B_4_2_303_314_316_1672_0001.tif,1
2_____B_4_2_303_314_316_12936_0001.tif,0
1_____B_4_2_303_314_316_4707_0001.tif,1
1_____B_4_2_303_314_316_13091_0001.tif,1
4_____B_4_2_303_314_316_11699_0001.tif,0
2_____B_4_2_303_314_316_14629_0001.tif,0
4_____B_4_2_303_314_316_11114_0001.tif,0
4_____B_4_2_303_314_316_11094_0001.tif,0
1_____B_4_2_303_314_316_2267_0001.tif,1
1_____B_4_2_303_314_316_12277_0001.tif,1
4_____B_4_2_303_314_316_7767_0001.tif,0
5_____B_4_2_303_314_316_11467_0001.tif,0
1_____B_4_2_303_314_316_1457_0001.tif,1
4_____B_4_2_303_314_316_5817_0001.tif,0
1_____B_4_2_303_314_316_13415_0001.tif,1
5_____B_4_2_303_314_316_10537_0001.tif,0
1_____B_4_2_303_314_316_4274_0001.tif,1
5_____B_4_2_303_314_316_11444_0001.tif,0
1_____B_4_2_303_314_316_160_0001.tif,1
4_____B_4_2_303_314_316_11071_0001.tif,0
1_____B_4_2_303_314_316_12960_0001.tif,1
1_____B_4_2_303_314_316_963_0001.tif,1
1_____B_4_2_303_314_316_15896_0001.tif,1
4_____B_4_2_303_314_316_5957_0001.tif,0
1_____B_4_2_303_314_316_1011_0001.tif,1
1_____B_4_2_303_314_316_12271_0001.tif,1
1_____B_4_2_303_314_316_15584_0001.tif,1
3_____B_4_2_303_314_316_14297_0001.tif,0
4_____B_4_2_303_314_316_8350_0001.tif,0
4_____B_4_2_303_314_316_2591_0001.tif,0
4_____B_4_2_303_314_316_5366_0001.tif,0
2_____B_4_2_303_314_316_15794_0001.tif,0
2_____B_4_2_303_314_316_15883_0001.tif,0
4_____B_4_2_303_314_316_7893_0001.tif,0
4_____B_4_2_303_314_316_8480_0001.tif,0
2_____B_4_2_303_314_316_16106_0001.tif,0
1_____B_4_2_303_314_316_4230_0001.tif,1
5_____B_4_2_303_314_316_5830_0001.tif,0
1_____B_4_2_303_314_316_13400_0001.tif,1
1_____B_4_2_303_314_316_16118_0001.tif,1
2_____B_4_2_303_314_316_15897_0001.tif,0
4_____B_4_2_303_314_316_1996_0001.tif,0
4_____B_4_2_303_314_316_5669_0001.tif,0
1_____B_4_2_303_314_316_13762_0001.tif,1
2_____B_4_2_303_314_316_2425_0001.tif,0
5_____B_4_2_303_314_316_3686_0001.tif,0
1_____B_4_2_303_314_316_12244_0001.tif,1
1_____B_4_2_303_314_316_12997_0001.tif,1
4_____B_4_2_303_314_316_6038_0001.tif,0
1_____B_4_2_303_314_316_1108_0001.tif,1
1_____B_4_2_303_314_316_14322_0001.tif,1
4_____B_4_2_303_314_316_10498_0001.tif,0
1_____B_4_2_303_314_316_14872_0001.tif,1
5_____B_4_2_303_314_316_7988_0001.tif,0
1_____B_4_2_303_314_316_13593_0001.tif,1
2_____B_4_2_303_314_316_15726_0001.tif,0
6_____B_4_2_303_314_316_8617_0001.tif,0
1_____B_4_2_303_314_316_16133_0001.tif,1
5_____B_4_2_303_314_316_6090_0001.tif,0
2_____B_4_2_303_314_316_5712_0001.tif,0
5_____B_4_2_303_314_316_11449_0001.tif,0
4_____B_4_2_303_314_316_5869_0001.tif,0
2_____B_4_2_303_314_316_16372_0001.tif,0
1_____B_4_2_303_314_316_1085_0001.tif,1
1_____B_4_2_303_314_316_213_0001.tif,1
4_____B_4_2_303_314_316_11563_0001.tif,0
5_____B_4_2_303_314_316_11809_0001.tif,0
5_____B_4_2_303_314_316_10972_0001.tif,0
4_____B_4_2_303_314_316_6430_0001.tif,0
3_____B_4_2_303_314_316_14107_0001.tif,0
1_____B_4_2_303_314_316_13700_0001.tif,1
1_____B_4_2_303_314_316_4359_0001.tif,1
1_____B_4_2_303_314_316_4745_0001.tif,1
5_____B_4_2_303_314_316_11710_0001.tif,0
1_____B_4_2_303_314_316_13255_0001.tif,1
4_____B_4_2_303_314_316_8290_0001.tif,0
4_____B_4_2_303_314_316_10810_0001.tif,0
1_____B_4_2_303_314_316_14365_0001.tif,1
2_____B_4_2_303_314_316_15424_0001.tif,0
3_____B_4_2_303_314_316_8345_0001.tif,0
1_____B_4_2_303_314_316_2237_0001.tif,1
1_____B_4_2_303_314_316_2246_0001.tif,1
1_____B_4_2_303_314_316_13696_0001.tif,1
4_____B_4_2_303_314_316_2330_0001.tif,0
1_____B_4_2_303_314_316_12388_0001.tif,1
1_____B_4_2_303_314_316_15143_0001.tif,1
1_____B_4_2_303_314_316_12249_0001.tif,1
1_____B_4_2_303_314_316_1142_0001.tif,1
4_____B_4_2_303_314_316_595_0001.tif,0
4_____B_4_2_303_314_316_5753_0001.tif,0
5_____B_4_2_303_314_316_13786_0001.tif,0
4_____B_4_2_303_314_316_2813_0001.tif,0
1_____B_4_2_303_314_316_14448_0001.tif,1
1_____B_4_2_303_314_316_66_0001.tif,1
2_____B_4_2_303_314_316_2553_0001.tif,0
1_____B_4_2_303_314_316_14276_0001.tif,1
5_____B_4_2_303_314_316_11166_0001.tif,0
4_____B_4_2_303_314_316_6268_0001.tif,0
5_____B_4_2_303_314_316_6481_0001.tif,0
5_____B_4_2_303_314_316_13975_0001.tif,0
1_____B_4_2_303_314_316_13437_0001.tif,1
1_____B_4_2_303_314_316_2045_0001.tif,1
1_____B_4_2_303_314_316_1566_0001.tif,1
1_____B_4_2_303_314_316_1852_0001.tif,1
5_____B_4_2_303_314_316_8651_0001.tif,0
5_____B_4_2_303_314_316_9166_0001.tif,0
1_____B_4_2_303_314_316_4199_0001.tif,1
2_____B_4_2_303_314_316_15316_0001.tif,0
4_____B_4_2_303_314_316_7735_0001.tif,0
1_____B_4_2_303_314_316_13298_0001.tif,1
1_____B_4_2_303_314_316_15240_0001.tif,1
5_____B_4_2_303_314_316_9571_0001.tif,0
5_____B_4_2_303_314_316_9035_0001.tif,0
5_____B_4_2_303_314_316_6301_0001.tif,0
4_____B_4_2_303_314_316_5629_0001.tif,0
1_____B_4_2_303_314_316_180_0001.tif,1
1_____B_4_2_303_314_316_4737_0001.tif,1
4_____B_4_2_303_314_316_4125_0001.tif,0
1_____B_4_2_303_314_316_4459_0001.tif,1
1_____B_4_2_303_314_316_13072_0001.tif,1
1_____B_4_2_303_314_316_1169_0001.tif,1
1_____B_4_2_303_314_316_12821_0001.tif,1
1_____B_4_2_303_314_316_13515_0001.tif,1
5_____B_4_2_303_314_316_8018_0001.tif,0
4_____B_4_2_303_314_316_10697_0001.tif,0
2_____B_4_2_303_314_316_15404_0001.tif,0
4_____B_4_2_303_314_316_2169_0001.tif,0
2_____B_4_2_303_314_316_15912_0001.tif,0
1_____B_4_2_303_314_316_2696_0001.tif,1
2_____B_4_2_303_314_316_1971_0001.tif,0
1_____B_4_2_303_314_316_4298_0001.tif,1
1_____B_4_2_303_314_316_1548_0001.tif,1
3_____B_4_2_303_314_316_11423_0001.tif,0
1_____B_4_2_303_314_316_14090_0001.tif,1
4_____B_4_2_303_314_316_5290_0001.tif,0
1_____B_4_2_303_314_316_4627_0001.tif,1
2_____B_4_2_303_314_316_15350_0001.tif,0
4_____B_4_2_303_314_316_9202_0001.tif,0
2_____B_4_2_303_314_316_15857_0001.tif,0
4_____B_4_2_303_314_316_11491_0001.tif,0
2_____B_4_2_303_314_316_16075_0001.tif,0
2_____B_4_2_303_314_316_14559_0001.tif,0
1_____B_4_2_303_314_316_12238_0001.tif,1
5_____B_4_2_303_314_316_9375_0001.tif,0
5_____B_4_2_303_314_316_2386_0001.tif,0
